type,properties/PCODE,properties/PNAME,properties/DCODE,properties/DNAME,properties/CCODE,properties/CNAME,properties/VCODE,properties/VNAME,properties/ODCODE,properties/ODNAME,properties/FACILITCOD,properties/FACILITNAM,properties/COVERNAME,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/PNAME_km,properties/VNAME_km,properties/FACILITNAM_km
Feature,8,Kandal,808,Angk Snuol,80813.0,Prey Puoch,8081311.0,Sal Dei,801,Ang Snuol,80104,Prey Puoch,"2 Communes, 38 Villages",Point,469214.86299551022,1268323.3196702788,,,
Feature,8,Kandal,808,Angk Snuol,80814.0,Samraong Leu,8081419.0,Phnum Dei,801,Ang Snuol,80107,Samraong Leu,"2 Communes, 53 Villages",Point,468371.86389019201,1278461.3300737822,,,
Feature,8,Kandal,808,Angk Snuol,80815.0,Snao,8081516.0,Tuol Lieb,801,Ang Snuol,80108,Snao,"3 Communes, 56 Villages",Point,473701.86924205045,1279416.3301745933,,,
Feature,8,Kandal,809,Ponhea Lueu,80902.0,Chrey Loas,8090207.0,Ta Kou,806,Ponhea Leu,80609,Chrey Loas,"1 Communes, 15 Villages",Point,476851.87447202328,1296487.3456642439,,,
Feature,8,Kandal,809,Ponhea Lueu,80903.0,Kampong Luong,8090303.0,Pou Touch,806,Ponhea Leu,80605,Kampong Luong,"2 Communes, 9 Villages",Point,478218.87695115025,1307242.3547008166,,,
Feature,8,Kandal,809,Ponhea Lueu,80905.0,Kaoh Chen,8090504.0,Preaek Kdam Muoy,806,Ponhea Leu,80611,Kaoh Chen,"1 Communes, 7 Villages",Point,479367.87782421376,1306620.3540559579,,,
Feature,8,Kandal,809,Ponhea Lueu,80906.0,Phnum Bat,8090601.0,Pou Ral,806,Ponhea Leu,80607,Phnom Bat,"3 Communes, 26 Villages",Point,475804.87442673114,1303118.3515445469,,,
Feature,8,Kandal,809,Ponhea Lueu,80907.0,Ponhea Lueu,8090701.0,Tuol Ampil,806,Ponhea Leu,80608,Ponhea Lueu,"3 Communes, 7 Villages",Point,480595.87844812055,1302949.3508427807,,,
Feature,8,Kandal,809,Ponhea Lueu,80908.0,Ponhea Pon,8090804.0,Boeng,806,Ponhea Leu,80604,Ponhea Pun,"2 Communes, 22 Villages",Point,476526.87321834406,1288949.3388775697,,,
Feature,8,Kandal,809,Ponhea Lueu,80909.0,Preaek Pnov,8090902.0,Pou Mongkol,806,Ponhea Leu,80602,Preaek Pnov,"3 Communes, 8 Villages",Point,484927.88097312319,1289218.3382589978,,,
Feature,8,Kandal,809,Ponhea Lueu,80912.0,Samraong,8091201.0,Kruos,806,Ponhea Leu,80603,Samraong,"3 Communes, 8 Villages",Point,482623.87924825161,1293342.3422273041,,,
Feature,8,Kandal,809,Ponhea Lueu,80913.0,Tumnob Thum,8091303.0,Spean Tumloab,806,Ponhea Leu,80610,Tumnob Thum,"1 Communes, 16 Villages",Point,468342.86642237252,1293210.3439904521,,,
Feature,8,Kandal,809,Ponhea Lueu,80914.0,Vihear Luong,8091412.0,Chakto Tis,806,Ponhea Leu,80606,Vihear Luong,"2 Communes, 27 Villages",Point,474427.87381699437,1307077.3550442574,,,
Feature,8,Kandal,810,S'ang,81001.0,Khpob,8100106.0,Kaoh Thmei,807,Saang,80712,Khporp,"1 Communes, 10 Villages",Point,503515.89889358694,1245419.2918611635,,,
Feature,8,Kandal,810,S'ang,81003.0,Kaoh Khael,8100302.0,Tep Archun,807,Saang,80704,Kaoh Khel,"1 Communes, 6 Villages",Point,503150.89845289697,1246414.2930138137,,,
Feature,8,Kandal,810,S'ang,81005.0,Krang Yov,8100504.0,Andoung,807,Saang,80708,Kraing Yov,"1 Communes, 15 Villages",Point,496621.89095888054,1248669.2956117752,,,
Feature,8,Kandal,810,S'ang,81006.0,Prasat,8100602.0,Lekh Pir,807,Saang,80713,Prasat,"1 Communes, 5 Villages",Point,515105.91217928979,1247181.2945391922,,,
Feature,8,Kandal,810,S'ang,81007.0,Preaek Ambel,8100701.0,Traeuy Troeng,807,Saang,80705,Preaek Ambel I,1 Villages,Point,502433.89767307468,1242896.2888737794,,,
Feature,8,Kandal,810,S'ang,81008.0,Preaek Koy,8100802.0,Preaek Run,807,Saang,80702,Preaek Koy,"1 Communes, 7 Villages",Point,500886.89579514397,1255504.3033267106,,,
Feature,8,Kandal,810,S'ang,81010.0,S'ang Phnum,8101001.0,Preaek Slaeng,807,Saang,80707,Saang Phnom,"1 Communes, 9 Villages",Point,497187.89169165125,1254204.3018868708,,,
Feature,8,Kandal,810,S'ang,81011.0,Setbou,8101103.0,Kampong Pring,808,Takhmau,80813,Setbo,"2 Communes, 9 Villages",Point,504815.8999432908,1262550.3110981877,,,
Feature,8,Kandal,810,S'ang,81012.0,Svay Prateal,8101207.0,Paraen Leu,807,Saang,80709,Svay Prateal,"1 Communes, 9 Villages",Point,500562.89543019288,1257855.3059247728,,,
Feature,8,Kandal,810,S'ang,81013.0,Svay Rolum,8101304.0,Lekh Buon,808,Takhmau,80812,Svay Rolum,"2 Communes, 9 Villages",Point,499510.89430549188,1266280.3149869423,,,
Feature,8,Kandal,810,S'ang,81014.0,Ta Lon,8101405.0,Kbal Kaoh Touch,807,Saang,80711,Ta Lun,"2 Communes, 11 Villages",Point,506870.902586015,1250589.2979340912,,,
Feature,8,Kandal,810,S'ang,81015.0,Traeuy Sla,8101506.0,Preaek Pan,807,Saang,80710,Treuy Sla,"1 Communes, 7 Villages",Point,505896.90141635173,1252680.3002686694,,,
Feature,8,Kandal,810,S'ang,81016.0,Tuek Vil,8101605.0,Voat Kandal,807,Saang,80703,Teuk Vil,"2 Communes, 13 Villages",Point,503720.89903187338,1250225.2974187834,,,
Feature,8,Kandal,811,Ta Khmau,81102.0,Preaek Ruessei,8110201.0,Krapeu Ha,808,Takhmau,80802,Takhmao,"3 Communes,9 villages",Point,493819.88845536875,1269021.3179425329,,,
Feature,8,Kandal,811,Ta Khmau,81104.0,Ta Khmau,8110401.0,Ta Khmau,808,Takhmau,80804,Preaek Samraong,"1Communes, 3 Villages",Point,493958.88860572659,1269239.3181641549,,,
Feature,8,Kandal,811,Ta Khmau,81105.0,Preaek Hour,8110503.0,Battachi,808,Takhmau,80803,Preaek Ho,"4 Communes, 14 Villages",Point,492520.88701161579,1266442.3152950034,,,
Feature,9,Koh Kong,901,Botum Sakor,90101.0,Andoung Tuek,9010101.0,Andoung Tuek,902,Sre Ambel,90205,Andaung Teuk,"Andoung Tuek,Kandaol,Thma Sa,Ta Nun",Point,333244.68975021609,1232250.353300208,,,
Feature,9,Koh Kong,902,Kiri Sakor,90201.0,Kaoh Sdach,9020101.0,Kaoh Sdach,901,Smach Mean Chey,90107,Kiri Sakor,"Kaoh Sdach, Preaek Khsach, Phnhi Meas",Point,289984.61092196149,1209813.3704545763,,,
Feature,9,Koh Kong,903,Kaoh Kong,90304.0,Trapeang Rung,9030404.0,Trapeang Rung,901,Smach Mean Chey,90106,Trapeang Rung,"Trapeang Rung, Ta Tai, Chrouy Pras, Kaoh Kapi",Point,309973.68920279853,1258432.4061481431,,,
Feature,9,Koh Kong,905,Mondol Seima,90501.0,Bak Khlang,9050101.0,Bak Khlang Mouy,901,Smach Mean Chey,90104,Bak Khlang,"Bak Khlang, Peam Krasaom, Tuol Kokir",Point,276956.68035305786,1279638.4648124138,,,
Feature,9,Koh Kong,906,Srae Ambel,90601.0,Boeng Preav,9060107.0,Tuek Paong,902,Sre Ambel,90202,Boeng Preav,"Boeng Preav, Chrouy Svay",Point,367787.72780806513,1226679.3175866685,,,
Feature,9,Koh Kong,906,Srae Ambel,90606.0,Srae Ambel,9060603.0,Srae Ambel,902,Sre Ambel,90203,Srae Ambel,"Srae Ambel, Dang Peaeng, Chi Kha Leu,Chi Kha Kraom",Point,363170.724261289,1229616.3247199967,,,
Feature,9,Koh Kong,907,Thma Bang,90705.0,Chi Phat,9070501.0,Chi Phat,902,Sre Ambel,90206,Chiphat,"Chi Phat, Pralay, Thma Doun Pov, Russei Chrum, Chumnoab",Point,338965.71525481477,1252912.372021301,,,
Feature,18,Sihanoukville,1804,Kampong Seila,180402.0,Kampong Seila,18040201.0,Cham Srei,1801,Sihanouk Ville,180112,Takvit,"Kampong Seila, Ou Bak Roteh, Chamkar Luong, Stueng Chhay",Point,380881.74439197709,1226860.3086252168,,,
Feature,4,Kampong Chhnang,401,Baribour,40102.0,Chhnok Tru,4010201.0,Chhnok Tru,403,Boribo,40302,Chhnok Tru,2 commune( 11 villages),Point,440707.86989038682,1381796.4091697559,,,
Feature,4,Kampong Chhnang,401,Baribour,40107.0,Phsar,4010706.0,Prey Ta Mung,403,Boribo,40304,Phsar,4 commune ( 20 villages),Point,444074.86757613468,1369225.4024400015,,,
Feature,4,Kampong Chhnang,401,Baribour,40109.0,Popel,4010906.0,Sala Khum,403,Boribo,40306,Ponley,3 communes (24 villages),Point,441850.86799454334,1374085.4054161513,,,
Feature,4,Kampong Chhnang,401,Baribour,40111.0,Trapeang Chan,4011101.0,Trapeang Chan,403,Boribo,40309,Trapeang Chan,3 communes (16 villages),Point,436392.86702108773,1378656.409218827,,,
Feature,4,Kampong Chhnang,402,Chol Kiri,40202.0,Kaoh Thkov,4020206.0,Kaoh Thkov,402,Kampong Tralach,40208,Kaoh Thkov,"1 commune ,10 villages",Point,476153.87875795068,1334364.3753464404,,,
Feature,4,Kampong Chhnang,402,Chol Kiri,40204.0,Peam Chhkaok,4020401.0,Peam Chhkaok,401,Kampong Chhnang.,40110,Peam Chhkaok,2 communes (11 villages),Point,479801.88292713725,1350138.3849487083,,,
Feature,4,Kampong Chhnang,402,Chol Kiri,40205.0,Prey Kri,4020501.0,Prey Kri Tboung,401,Kampong Chhnang.,40109,Prey Kri,2 communes (8 villages),Point,486317.88629348722,1343715.3804502839,,,
Feature,4,Kampong Chhnang,403,Kampong Chhnang,40301.0,Phsar Chhnang,4030101.0,Phsar Leu,401,Kampong Chhnang.,40102,Phsar Chhnang,2 communes (9 villages),Point,464455.87487679184,1355350.3902183492,,,
Feature,4,Kampong Chhnang,403,Kampong Chhnang,40302.0,Kampong Chhnang,4030204.0,Kandal,401,Kampong Chhnang.,40103,Kampong Chhnang,3 communes (17 villages),Point,464074.87444246217,1354202.3896391029,,,
Feature,4,Kampong Chhnang,404,Kampong Leaeng,40401.0,Chranouk,4040102.0,Thlok,401,Kampong Chhnang.,40116,Chranouk,2 communes (6 villages),Point,475663.88343282125,1372821.3974988153,,,
Feature,4,Kampong Chhnang,404,Kampong Leaeng,40403.0,Kampong Hau,4040301.0,Kampong Boeng,401,Kampong Chhnang.,40114,Kampong Hau,3 communes (17 villages),Point,470106.8783501123,1357236.3902978799,,,
Feature,4,Kampong Chhnang,404,Kampong Leaeng,40406.0,Pralay Meas,4040601.0,Pralay Meas,403,Boribo,40307,Pralay Meas,3 communes (13 villages),Point,459386.87513343687,1369680.3987662941,,,
Feature,4,Kampong Chhnang,404,Kampong Leaeng,40408.0,Svay Rumpear,4040802.0,Knong,401,Kampong Chhnang.,40115,Svay Rumpear,3 communes (10 villages),Point,475866.88205712766,1361367.3917253113,,,
Feature,4,Kampong Chhnang,405,Kampong Tralach,40501.0,Ampil Tuek,4050101.0,Stueng Snguot,402,Kampong Tralach,40204,Ampil Tuek,"1 commune,11 villages",Point,482069.88174010889,1323990.3673641398,,,
Feature,4,Kampong Chhnang,405,Kampong Tralach,40504.0,Kampong Tralach,4050403.0,Neak Ta Hang,402,Kampong Tralach,40202,Kampong Tralach Leu,"2 communes,19 villages",Point,474305.87517597026,1317534.3634074135,,,
Feature,4,Kampong Chhnang,405,Kampong Tralach,40505.0,Longveaek,4050503.0,Phsar Trach,402,Kampong Tralach,40210,Svay,"3 communes,25 villages",Point,469933.87053660711,1309597.3577798121,,,
Feature,4,Kampong Chhnang,405,Kampong Tralach,40507.0,Peani,4050701.0,Ka At,402,Kampong Tralach,40203,Sala Lek Pram,"5 communes,20 villages",Point,468818.87133922143,1319665.3658678185,,,
Feature,4,Kampong Chhnang,405,Kampong Tralach,40509.0,Ta Ches,4050907.0,Snay,402,Kampong Tralach,40205,Ta Ches,"2 communes,20 villages",Point,470823.87411984627,1327715.3714684215,,,
Feature,4,Kampong Chhnang,406,Rolea B'ier,40603.0,Cheung Kreav,4060305.0,Andoung Chek,401,Kampong Chhnang.,40106,Cheung Kreav,"2 communes,15 villages",Point,458539.86844951106,1341367.3830135828,,,
Feature,4,Kampong Chhnang,406,Rolea B'ier,40604.0,Chrey Bak,4060403.0,Prey Puoch,401,Kampong Chhnang.,40107,Chrey Bak,"2 communes,18 villages",Point,463678.87332695705,1349619.3870445865,,,
Feature,4,Kampong Chhnang,406,Rolea B'ier,40607.0,Pongro,4060709.0,Prambei Chhaom,403,Boribo,40305,Pongro,"4 communes,34 villages",Point,454542.86962196813,1356623.3930549049,,,
Feature,4,Kampong Chhnang,406,Rolea B'ier,40610.0,Rolea B'ier,4061002.0,Prey Khmaer,401,Kampong Chhnang.,40105,Prey Khmer,"3 communes,21 villages",Point,463372.87233419117,1345485.3845981306,,,
Feature,4,Kampong Chhnang,406,Rolea B'ier,40611.0,Srae Thmei,4061103.0,Santuch,401,Kampong Chhnang.,40108,Srae Thmei,"1 commune,12 villages",Point,461851.87289678131,1352809.3892749553,,,
Feature,4,Kampong Chhnang,406,Rolea B'ier,40612.0,Svay Chrum,4061209.0,Phlov Veay,403,Boribo,40308,Svay Chrum,"1 commune,22 villages",Point,457583.87127649551,1356484.3922704412,,,
Feature,4,Kampong Chhnang,406,Rolea B'ier,40613.0,Tuek Hout,4061308.0,Tuek Lak,401,Kampong Chhnang.,40104,Preah Kosamak,"2 communes,10 villages",Point,469083.87419426977,1335570.377186829,,,
Feature,4,Kampong Chhnang,407,Sameakki Mean Chey,40703.0,Krang Lvea,4070301.0,Thnal,402,Kampong Tralach,40211,Krang Lvea,"3 communes,13 villages",Point,452497.8600440842,1323552.3722078796,,,
Feature,4,Kampong Chhnang,407,Sameakki Mean Chey,40705.0,Sedthei,4070502.0,Spean Pou,402,Kampong Tralach,40207,Longveaek,"5 communes,17 villages",Point,467701.86973493506,1315308.362704668,,,
Feature,4,Kampong Chhnang,407,Sameakki Mean Chey,40707.0,Svay Chuk,4070706.0,Krang Srama,402,Kampong Tralach,40209,Svay Chuk,"3 communes,30 villages",Point,453161.85500378505,1301824.3547751983,,,
Feature,4,Kampong Chhnang,407,Sameakki Mean Chey,40709.0,Thlok Vien,4070904.0,Chhuk,402,Kampong Tralach,40212,Thlok Vien,"3 communes ,14 villages",Point,461284.86602956546,1321411.368590642,,,
Feature,4,Kampong Chhnang,408,Tuek Phos,40801.0,Akphivoadth,4080101.0,Srae Ta Chey,401,Kampong Chhnang.,40111,Akphivoadth,"4 communes, 24 villages",Point,448177.85934965702,1332372.3796280173,,,
Feature,4,Kampong Chhnang,408,Tuek Phos,40802.0,Chieb,4080206.0,Chhak Kandaol,401,Kampong Chhnang.,40112,Chieb,"3 communes, 28 villages",Point,437461.85023581894,1327089.3792093946,,,
Feature,4,Kampong Chhnang,408,Tuek Phos,40806.0,Krang Skear,4080605.0,Trapeang Mlu,403,Boribo,40303,Krang Skear,"1 commune, 10 villages",Point,440814.86020709405,1350913.3936044395,,,
Feature,4,Kampong Chhnang,408,Tuek Phos,40807.0,Tang Krasang,4080702.0,Tbaeng Khpos,401,Kampong Chhnang.,40113,Tang Krasang,"2 communes, 12 villages",Point,456111.86621334427,1338436.3816689907,,,
Feature,3,Kampong Cham,301,Batheay,30104.0,Cheung Prey,3010401.0,Cheung Prey,302,Choeung Prey,30202,Choeung Prey,"Cheung Prey, An Daung Snay, Tra Yang Pong, Pra Sautr Kar, Pra Sautr Khar village",Point,496681.89255711815,1332890.372884471,,,
Feature,3,Kampong Cham,301,Batheay,30106.0,Ph'av,3010601.0,Ph'av,302,Choeung Prey,30211,Ph'av,Ph'av and Mei Pring commune,Point,496369.89228224981,1329702.3706728239,,,
Feature,3,Kampong Cham,301,Batheay,30108.0,Sandaek,3010801.0,Kampal,302,Choeung Prey,30214,Sandaek,Sandek and Trab commune,Point,497040.8929162136,1340088.3776817385,,,
Feature,3,Kampong Cham,301,Batheay,30109.0,Tang Krang,3010902.0,Cheung Chhnok,302,Choeung Prey,30212,Cheung Chhnok,"Taing Trang, Chbar Ampau, Chea Lea and Sambau commune",Point,493045.88934888551,1313432.3585863558,,,
Feature,3,Kampong Cham,301,Batheay,30112.0,Tumnob,3011203.0,Doun Paen,302,Choeung Prey,30210,Tumnob,Tumnob and Taing Krasang commune,Point,497163.8929339819,1336075.3750372299,,,
Feature,3,Kampong Cham,302,Chamkar Leu,30201.0,Bos Khnaor,3020105.0,Bos Khnaor,301,Chamkar Leu,30103,Bos Khnaor,"Bos Khnaor, 10 Makara, Chamkar Kabas, Pra Soeur, Phlok Kravan, Samseb Pram village",Point,535100.91606493504,1346608.3851553658,,,
Feature,3,Kampong Cham,302,Chamkar Leu,30205.0,Spueu,3020507.0,Spueu Kaeut,301,Chamkar Leu,30107,Spueu,"Spueu Kaeut, Spueu Lech, Peang Meas Thbaung, Peang Meas Choeung, Veal, Po Preng, Banteay Chey and O Chay village",Point,536007.9134741131,1362911.3945783856,,,
Feature,3,Kampong Cham,302,Chamkar Leu,30206.0,Svay Teab,3020612.0,Thnal Baek Kaeut,301,Chamkar Leu,30106,Svay Teab,"Thnal Baek Kaeut, Thnal Baek Lech, Pramat Dei, Sre Proal, Preak, Svay Teab and 77 village",Point,530398.91087042878,1361103.392617475,,,
Feature,3,Kampong Cham,302,Chamkar Leu,30207.0,Ta Ong,3020701.0,Ta Ong,301,Chamkar Leu,30104,Ta Ong,"Ta Ong, Lum Por Cham Char, Trapeang Chhauk, Chamroeun Phal, Toul Meas, Toul Prak, Toul Pen, and Toul Srav village",Point,532686.91354985209,1352653.388308553,,,
Feature,3,Kampong Cham,303,Cheung Prey,30301.0,Khnor Dambang,3030102.0,Knaor Dambang,302,Choeung Prey,30209,Khnor Dambang,"Phadau Chum, Knaor Dambang and Kork Roveang commune",Point,501644.89597481902,1328497.36980422,,,
Feature,3,Kampong Cham,303,Cheung Prey,30305.0,Pring Chrum,3030502.0,Trapeang Tuem,302,Choeung Prey,30204,Pring Chrum,"Sdeurng Chey, Sampong Chey and Pring Chrum commune",Point,505902.89841563295,1346048.3815360079,,,
Feature,3,Kampong Cham,303,Cheung Prey,30306.0,Sampong Chey,3030609.0,Bakham,302,Choeung Prey,30203,Sampong Chey,Sampong Chey commune,Point,513802.90314251441,1347208.38268138,,,
Feature,3,Kampong Cham,303,Cheung Prey,30307.0,Sdaeung Chey,3030701.0,Pongro,302,Choeung Prey,30205,Sdaeung Chey,"Sramar, Sdaeung Chey and Trapeang Kor commune",Point,507878.89998302417,1337469.3761347029,,,
Feature,3,Kampong Cham,303,Cheung Prey,30308.0,Soutip,3030802.0,Skon,302,Choeung Prey,30207,Skun,"Soutip, Prey Char, and Sramar commune",Point,507877.90018443065,1332706.3729209097,,,
Feature,3,Kampong Cham,303,Cheung Prey,30308.0,Soutip,3030806.0,Doun Dom,302,Choeung Prey,30208,Daun Dom,"Soutip, Prey Char, and Phdau Dom commune",Point,507573.90014584904,1328582.3700255528,,,
Feature,3,Kampong Cham,303,Cheung Prey,30310.0,Trapeang Kor,3031002.0,Sang,302,Choeung Prey,30206,Sa-ang,Trapeang Kor and Sramar commune,Point,513675.90360806749,1339824.3780272321,,,
Feature,3,Kampong Cham,304,Dambae,30401.0,Chong Cheach,3040111.0,Cheach Thum,307,Ponhea Krek,30715,Chong Cheach,Chong Cheach and Kouk Srok commune,Point,590511.96292812226,1318517.3848322206,,,
Feature,3,Kampong Cham,304,Dambae,30402.0,Dambae,3040201.0,Dambae,307,Ponhea Krek,30714,Dambae,,Point,595888.96208173351,1327853.3943765524,,,
Feature,3,Kampong Cham,305,Kampong Cham,30502.0,Kampong Cham,3050201.0,Phum Ti Prampir,303,Kampong Cham,30302,Boeng Kok,Kampong Cham and Beung Kok commune,Point,550097.93067458435,1325921.3748394644,,,
Feature,3,Kampong Cham,305,Kampong Cham,30503.0,Sambuor Meas,3050307.0,Preaek Deum Chan,303,Kampong Cham,30303,Sambuor Meas,VILLAGE,Point,548540.93016800238,1323624.3727478359,,,
Feature,3,Kampong Cham,305,Kampong Cham,30504.0,Veal Vong,3050403.0,Phum Ti Bei,303,Kampong Cham,30304,Veal Vong,VILLAGE,Point,550293.93112870259,1324764.3740540987,,,
Feature,3,Kampong Cham,306,Kampong Siem,30601.0,Ampil,3060101.0,Andoung Chraoh,303,Kampong Cham,30310,Ampil,Ampil and Ro Ang commune,Point,545204.92636075162,1329306.3759828783,,,
Feature,3,Kampong Cham,306,Kampong Siem,30602.0,Han Cheay,3060203.0,Lvea Ter,303,Kampong Cham,30305,Han Cheay,Han Cheay and Rom Chek commune,Point,557414.93091539922,1341978.387862185,,,
Feature,3,Kampong Cham,306,Kampong Siem,30603.0,Kien Chrey,3060303.0,Spean Thmei,303,Kampong Cham,30306,Kien Chrey,Kien Chrey and Ro Ang commune,Point,554065.93097650143,1334572.3820043125,,,
Feature,3,Kampong Cham,306,Kampong Siem,30606.0,Kaoh Roka,3060603.0,Dambang Daek,303,Kampong Cham,30309,Kaoh Roka,"Kaoh Roka, Kaoh Kanteam and Kokor commune",Point,543701.92730299605,1320895.3695034347,,,
Feature,3,Kampong Cham,306,Kampong Siem,30607.0,Kaoh Samraong,3060704.0,Phum Ti Buon,303,Kampong Cham,30307,Kaoh Samraong,VILLAGE,Point,557414.9335637918,1333404.3822261696,,,
Feature,12,Phnom Penh,1205,'Dangkao,120501.0,Dangkao,12050106.0,Khva,1204,Tbong,120405,Chamkar Doung,,Point,488196.88284451881,1271763.3210314964,,,
Feature,12,Phnom Penh,1205,Dangkao,120508.0,Prey Veaeng,12050801.0,Prey Veaeng Lech,1204,Tbong,120407,Prey Veaeng,,Point,482270.87639441201,1267296.3168805984,,,
Feature,12,Phnom Penh,1207,'Ruessei Kaev,120707.0,Tuek Thla,12070708.0,Chong Thnal Khang Lech,1203,Lech,120305,Tuek Thla,,Point,486359.88146650931,1278233.3276516253,,,
Feature,1,Banteay Mean Chey,105,Ou Chrov,10508.0,Paoy Paet,1050808.0,Prochea Thaom,102,Ou Chrov,10203,Paoy Paet II,Paoy Paet,Point,239040.96485992189,1512316.5813760776,,,
Feature,1,Banteay Mean Chey,107,Thma Puok,10703.0,Phum Thmei,1070305.0,Thmei Kandal,104,Thmar Puok,10403,Phum Thmei,Phum Thmei,Point,291719.97409858275,1536112.5108076807,,,
Feature,1,Banteay Mean Chey,108,Svay Chek,10801.0,Phkoam,1080101.0,Phkoam,104,Thmar Puok,10407,Phkoam,Phkoam,Point,297554.96513860568,1529561.5074670317,,,
Feature,1,Banteay Mean Chey,109,Malai,10901.0,Tuol Pongro,1090101.0,Sankae,102,Ou Chrov,10211,Tuol Pongro,"Ou Sampoar, Ou Sralau, Tuol P",Point,232294.9513664156,1500773.5937690502,,,
Feature,3,Kampong Cham,302,Chamkar Leu,30201.0,Bos Khnaor,3020102.0,Doun Thi,301,Chamkar Leu,30102,Daun Thi,Doun Thi,Point,536755.91826839,1340500.3816445584,,,
Feature,3,Kampong Cham,302,Chamkar Leu,30202.0,Chamkar Andoung,3020202.0,Souchey,301,Chamkar Leu,30109,Chamkar AnDaung,Chamkar AnDaung,Point,518461.90426195372,1364310.3927209224,,,
Feature,3,Kampong Cham,302,Chamkar Leu,30203.0,Cheyyou,3020303.0,Ou Peh,301,Chamkar Leu,30108,Cheyyou,Cheyyou,Point,538874.91513846722,1362016.3946864191,,,
Feature,3,Kampong Cham,302,Chamkar Leu,30204.0,Lvea Leu,3020405.0,Lvea Cheung,301,Chamkar Leu,30110,Lvea Leu,Lvea Leu,Point,530896.91060171602,1364327.3943921127,,,
Feature,3,Kampong Cham,302,Chamkar Leu,30206.0,Svay Teab,3020607.0,Tang Krang,301,Chamkar Leu,30105,Tang Krang,Svay Teab,Point,531260.91220608528,1355818.3898666902,,,
Feature,3,Kampong Cham,304,Dambae,30406.0,Tuek Chrov,3040602.0,Tuek Chrov,307,Ponhea Krek,30713,Tuek Chrov,"Tuek Chrov, Neang Tuet",Point,597669.96998998884,1315224.3859813607,,,
Feature,3,Kampong Cham,307,Kang Meas,30703.0,Khchau,3070307.0,Khchau Ti Bei,309,Srei Santhor,30911,Kchau,"Khchau, Roka Ar",Point,514546.90599093569,1316606.3615660425,,,
Feature,3,Kampong Cham,307,Kang Meas,30707.0,Reay Pay,3070705.0,Reay Pay Leu,309,Srei Santhor,30914,Reay Pay,"Reay Pay,Preaek Koy",Point,509522.90197367466,1319705.3636029374,,,
Feature,3,Kampong Cham,309,Krouch Chhmar,30901.0,Chhuk,3090101.0,Chhuk,310,Tbong Khmum,31014,Chhuk,Chhuk,Point,580227.94442266494,1343575.3973475811,,,
Feature,3,Kampong Cham,309,Krouch Chhmar,30902.0,Chumnik,3090203.0,Svay Damnak,304,Kroch Chhmar,30402,Chumnik,"Chumnik, Roka Khnaor",Point,587802.94393173384,1354447.4072140709,,,
Feature,3,Kampong Cham,309,Krouch Chhmar,30908.0,Preaek A Chi,3090803.0,Phum Ti Bei,304,Kroch Chhmar,30407,Preaek A Chi,"Preaek A Chi, Trea",Point,559567.93033691344,1347994.3922591461,,,
Feature,3,Kampong Cham,309,Krouch Chhmar,30910.0,Svay Khleang,3091004.0,Phum Ti Buon,304,Kroch Chhmar,30405,Svay Khleang,"Svay Khleang, Kroch Chhmar",Point,571449.93414968252,1356379.401297454,,,
Feature,3,Kampong Cham,309,Krouch Chhmar,30912.0,Tuol Snuol,3091210.0,Bei Maetr,310,Tbong Khmum,31013,Tuol Snuol,Tuol Snuol,Point,574313.94230626093,1339812.3924975367,,,
Feature,3,Kampong Cham,311,Ou Reang Ov,31103.0,Damrel,3110305.0,Yeak Cheung,306,O Reang Ov,30605,Damrel,Damrel,Point,568007.95045625709,1306797.3658316508,,,
Feature,3,Kampong Cham,311,Ou Reang Ov,31107.0,Preah Theat,3110714.0,Thmei Kandal,306,O Reang Ov,30608,Preah Theat,Preah Theat,Point,553120.93645213661,1313322.3661645388,,,
Feature,3,Kampong Cham,312,Ponhea Kraek,31203.0,Kak,3120308.0,Ta Am,307,Ponhea Krek,30712,Ta Am,Ta Am,Point,590586.97864818072,1286791.3581102935,,,
Feature,3,Kampong Cham,312,Ponhea Kraek,31204.0,Kandaol Chrum,3120408.0,Chey Nikom,307,Ponhea Krek,30708,Chey Nikum,Chey Nikom,Point,588153.96353905834,1313569.3798729407,,,
Feature,3,Kampong Cham,312,Ponhea Kraek,31205.0,Kaong Kang,3120515.0,Pou Srok,307,Ponhea Krek,30706,Kaong Kang,Kaong Kang,Point,595054.97350034746,1304583.376065667,,,
Feature,3,Kampong Cham,312,Ponhea Kraek,31206.0,Kraek,3120618.0,Chi Peang,307,Ponhea Krek,30704,Chi Peang,Kraek,Point,609589.98630944744,1303005.3828843713,,,
Feature,3,Kampong Cham,312,Ponhea Kraek,31207.0,Popel,3120702.0,Tuol Kandal,307,Ponhea Krek,30707,Popel,Popel,Point,594545.97116274922,1308316.3788694958,,,
Feature,3,Kampong Cham,312,Ponhea Kraek,31209.0,Veal Mlu,3120903.0,Veal Mlu,307,Ponhea Krek,30705,Veal Mlu,"Veal Mlu, Koang Kang, Kraek",Point,597362.97314024076,1308826.3807590345,,,
Feature,3,Kampong Cham,314,Srei Santhor,31401.0,Baray,3140103.0,Banteay,309,Srei Santhor,30907,Baray,Baray,Point,521297.91192899219,1310044.3570354199,,,
Feature,3,Kampong Cham,314,Srei Santhor,31407.0,Pram Yam,3140701.0,Pram Yam,309,Srei Santhor,30910,Pram Yam,Pram Yam,Point,516912.90898770036,1303758.3513648012,,,
